model_name,country,native_language,en_distance,native_distance,english_advantage
gemma-3-4b-it,Guatemala,es,3.3748746772496157,5.006006024535965,32.58348750064775
gpt-4o,Guatemala,es,1.2110204743295048,0.6920255833905552,-74.99648905986281
gpt-4o-mini,Guatemala,es,0.7504606276282176,0.9636396196152679,22.12227347731528
gpt-5.1,Guatemala,es,2.028763875857646,1.7343379713406435,-16.976270449145
grok-4.1-fast,Guatemala,es,2.948641968941828,2.948641968941828,0.0
kimi-k2,Guatemala,es,1.1421420713002206,1.2811217633060719,10.848281247459202
llama-3.2-3b-instruct,Guatemala,es,2.7998592168299172,2.970599278864748,5.747663888886468
llama-3.3-70b-instruct,Guatemala,es,1.377038644328749,2.012000238093445,31.558723589733784
mistral-medium-3.1,Guatemala,es,1.298974349915624,1.8018923003346174,27.91054439411278
mistral-nemo,Guatemala,es,2.5587676341965127,1.1479729445642952,-122.89441979555313
phi-3-mini-128k-instruct,Guatemala,es,2.3518403891019894,1.5503512652831417,-51.697259954341455
qwen3-max,Guatemala,es,2.2053828115312992,2.0104540893778595,-9.695755957986632
claude-3-7-sonnet-20250219,Haiti,fr,2.1145639872815654,4.628718932136244,54.316431429858866
claude-sonnet-4.5,Haiti,fr,2.006630761595867,2.08292830421437,3.662994182955348
deepseek-chat,Haiti,fr,1.8626517383289747,3.7125786982283286,49.828626145545506
deepseek-chat-v3.1,Haiti,fr,1.8626517383289747,4.860181100936995,61.675260661174256
doubao-1-5-pro-32k-250115,Haiti,fr,2.9098860401672657,3.6556179231350088,20.399612285744933
gemini-2.5-flash,Haiti,fr,2.9084694292832154,2.9126397753703688,0.14318097700987034
gemini-2.5-pro,Haiti,fr,3.9191583120919717,6.3462053706898125,38.24406738879345
gemini-3-pro-preview,Haiti,fr,3.66971375130019,4.7022836338706115,21.95890258794274
gemma-3-4b-it,Haiti,fr,1.1717751655019708,1.2264483668002133,4.457847780488641
gpt-4o,Haiti,fr,1.8616229894465075,1.7700052265754223,-5.176129510552115
gpt-4o-mini,Haiti,fr,2.3856729029928454,1.4397153799952653,-65.70448132607231
gpt-5.1,Haiti,fr,2.3849413360940583,2.1181276444277692,-12.596676709649913
grok-4.1-fast,Haiti,fr,4.131641976078393,4.131641976078393,0.0
kimi-k2,Haiti,fr,1.5847932482591698,3.184374217249127,50.23219194293631
llama-3.2-3b-instruct,Haiti,fr,2.9823434166824003,2.901685837354094,-2.779679946394676
llama-3.3-70b-instruct,Haiti,fr,2.3280622358638636,3.732443561387059,37.62632448221926
mistral-medium-3.1,Haiti,fr,2.9869003989915384,3.2004974790272667,6.673871216441242
mistral-nemo,Haiti,fr,3.2291406781813534,1.5653796865557477,-106.284820603896
phi-3-mini-128k-instruct,Haiti,fr,2.1841721155126055,2.782090952857004,21.491707046111475
qwen3-max,Haiti,fr,3.731235381111432,4.628718932136244,19.389458815348846
claude-3-7-sonnet-20250219,Hong Kong,zh-hk,1.2392627382224342,3.5319250649984584,64.91254159088523
claude-sonnet-4.5,Hong Kong,zh-hk,0.6357688798303084,0.9644209758661024,34.07765947237373
deepseek-chat,Hong Kong,zh-hk,0.8725937091027907,0.9014166051678021,3.1975111063819304
deepseek-chat-v3.1,Hong Kong,zh-hk,0.16866687994602061,0.365007267663817,53.79081599510286
doubao-1-5-pro-32k-250115,Hong Kong,zh-hk,0.9834812570094895,1.1004940446474782,10.63275064568582
gemini-2.5-flash,Hong Kong,zh-hk,3.565248778307826,2.2153420217627358,-60.93446263755593
gemini-2.5-pro,Hong Kong,zh-hk,4.239050279566937,4.161092622020568,-1.8734900812785518
gemini-3-pro-preview,Hong Kong,zh-hk,2.5861239084809,3.7461566633323073,30.965943474972747
gemma-3-4b-it,Hong Kong,zh-hk,0.5792794277448885,2.5099114040444626,76.92032368905772
gpt-4o,Hong Kong,zh-hk,0.1878331705351464,0.6018196516037387,68.78912643769517
gpt-4o-mini,Hong Kong,zh-hk,0.9134342477501953,1.4407103629119646,36.59834264647326
gpt-5.1,Hong Kong,zh-hk,1.172875579460995,1.1421130880007133,-2.6934715820595296
grok-4.1-fast,Hong Kong,zh-hk,3.1058723928642986,4.421048698649139,29.74806195160654
kimi-k2,Hong Kong,zh-hk,0.4005800646198527,0.944548718429624,57.590322573742505
llama-3.2-3b-instruct,Hong Kong,zh-hk,1.177679046636343,1.551880046308981,24.11275282278707
llama-3.3-70b-instruct,Hong Kong,zh-hk,0.5085494784501557,3.068918641378628,83.4290335496902
mistral-medium-3.1,Hong Kong,zh-hk,1.8318579621913826,1.5516106363385,-18.061704353497593
mistral-nemo,Hong Kong,zh-hk,1.9466621228589425,1.8021413876425583,-8.019389389055464
phi-3-mini-128k-instruct,Hong Kong,zh-hk,3.609705358754834,4.136509368768977,12.735472424928174
qwen3-max,Hong Kong,zh-hk,1.461432990130579,1.3031711750462276,-12.144361240858268
claude-3-7-sonnet-20250219,Iraq,ar,0.8096728439088449,1.5376601687273415,47.34383705998068
claude-sonnet-4.5,Iraq,ar,0.6720922676895908,1.1215645189817913,40.07546990700565
deepseek-chat,Iraq,ar,1.29070432291515,1.8784892362124452,31.290299777412216
deepseek-chat-v3.1,Iraq,ar,1.29070432291515,1.8784892362124452,31.290299777412216
doubao-1-5-pro-32k-250115,Iraq,ar,2.201047039861596,2.2098173395083807,0.3968789406248199
gemini-2.5-flash,Iraq,ar,2.192683257957062,1.8784892362124452,-16.725888851943544
gemini-2.5-pro,Iraq,ar,1.6545453391108798,1.6545453391108798,0.0
gemini-3-pro-preview,Iraq,ar,1.8784892362124452,1.5288047032189351,-22.873067583926247
gemma-3-4b-it,Iraq,ar,2.405132136961751,2.802459582253688,14.177811798178144
gpt-4o,Iraq,ar,1.1235944673162628,0.7513692145826952,-49.53959325313836
gpt-4o-mini,Iraq,ar,1.766121260739799,0.8831079706945898,-99.9892787006207
gpt-5.1,Iraq,ar,1.29070432291515,1.29070432291515,0.0
grok-4.1-fast,Iraq,ar,3.24554357174741,3.24554357174741,0.0
kimi-k2,Iraq,ar,1.29070432291515,1.1235944673162628,-14.87279089207638
llama-3.2-3b-instruct,Iraq,ar,3.8341714704788434,5.4993177133973825,30.279142426376392
llama-3.3-70b-instruct,Iraq,ar,0.900753994632484,1.6545453391108798,45.55882070197414
mistral-medium-3.1,Iraq,ar,2.5231786199086845,2.5231786199086845,0.0
mistral-nemo,Iraq,ar,4.285407125751909,3.1524382372640765,-35.93944760266288
phi-3-mini-128k-instruct,Iraq,ar,3.20004766862705,4.665698807243629,31.413325188096465
qwen3-max,Iraq,ar,2.377090127777573,1.5376601687273415,-54.59138346186032
claude-3-7-sonnet-20250219,Italy,it,2.790471453291335,2.0097476333637547,-38.84685852924066
claude-sonnet-4.5,Italy,it,2.5222697658954747,1.743509186810369,-44.6662733397921
deepseek-chat,Italy,it,0.8918318328781462,0.8935906333847696,0.19682396400703445
deepseek-chat-v3.1,Italy,it,0.9371007213514853,0.9023342373436429,-3.8529496686494378
doubao-1-5-pro-32k-250115,Italy,it,1.6785899326621536,0.7270987970787421,-130.8613271547427
gemini-2.5-flash,Italy,it,0.8477758080778868,0.479480941772615,-76.8111585298272
gemini-2.5-pro,Italy,it,2.2635316090660966,1.8640550270539797,-21.430514454472096
gemini-3-pro-preview,Italy,it,1.0034268424465502,1.2404526002477136,19.108006041813308
gemma-3-4b-it,Italy,it,2.4663266370705346,1.3839685130465917,-78.20684602435784
gpt-4o,Italy,it,0.53726357221797,0.8868562448685772,39.419316791574616
gpt-4o-mini,Italy,it,2.879289082718367,2.105132184395919,-36.77474051562214
gpt-5.1,Italy,it,2.626496714708205,1.2231365037877555,-114.73455387641405
grok-4.1-fast,Italy,it,0.7702688198873259,0.5690295324714999,-35.365350290655634
kimi-k2,Italy,it,1.8535517648552289,1.90306814508628,2.601923654646968
llama-3.2-3b-instruct,Italy,it,3.2788149368589035,2.3716717203061837,-38.24910542153816
llama-3.3-70b-instruct,Italy,it,0.21429684038350583,1.2231365037877555,82.47972816444602
mistral-medium-3.1,Italy,it,2.343419086351196,0.9617646520864933,-143.65826725564125
mistral-nemo,Italy,it,3.1033054207078963,2.8473475349696025,-8.989344735574274
phi-3-mini-128k-instruct,Italy,it,1.41219263557569,2.8511293022987036,50.4690076862835
qwen3-max,Italy,it,1.114246495201548,0.3560532258012189,-212.9438001001629
claude-3-7-sonnet-20250219,Japan,ja,1.5275235920068049,1.773273334726029,13.85853708543993
claude-sonnet-4.5,Japan,ja,1.5206444061236115,1.7692699822695495,14.052438499352762
deepseek-chat,Japan,ja,2.2754038913058428,2.350353445970519,3.188863138570531
deepseek-chat-v3.1,Japan,ja,1.875659864923833,2.9693172973852984,36.831948994622806
doubao-1-5-pro-32k-250115,Japan,ja,3.008541729188793,2.3142894990626846,-29.998504094119994
gemini-2.5-flash,Japan,ja,1.3424046958765645,1.052817126745472,-27.50597057879197
gemini-2.5-pro,Japan,ja,0.7611978126882206,0.7440295805029472,-2.307466347462701
gemini-3-pro-preview,Japan,ja,0.45710877885708084,0.9954705500058811,54.08113491108498
gemma-3-4b-it,Japan,ja,2.5322891359191138,3.0520425442064782,17.029690797527817
gpt-4o,Japan,ja,1.8559983562429065,1.667625911754903,-11.295845378761978
gpt-4o-mini,Japan,ja,2.182111388141075,2.538755035481614,14.047974001275865
gpt-5.1,Japan,ja,0.5992261581182614,0.7545434421911514,20.5842732688601
grok-4.1-fast,Japan,ja,4.10961474291304,1.010504269524405,-306.68949818957566
kimi-k2,Japan,ja,2.5153198925977054,1.8559983562429065,-35.52382113578279
llama-3.2-3b-instruct,Japan,ja,0.29528593190751834,2.921773602151599,89.89360668841455
llama-3.3-70b-instruct,Japan,ja,2.0652681764700564,1.979395626529621,-4.338321697264309
mistral-medium-3.1,Japan,ja,1.775223955394274,3.011160080343384,41.04518165663804
mistral-nemo,Japan,ja,1.6771393545595106,0.9646552910055235,-73.85892869683202
phi-3-mini-128k-instruct,Japan,ja,1.5318672812344978,1.668637699240297,8.196531701762968
qwen3-max,Japan,ja,1.8457686609811563,1.5863998352517539,-16.34952424766496
claude-3-7-sonnet-20250219,Jordan,ar,0.2804405343005312,0.33198924620102893,15.527223393640751
claude-sonnet-4.5,Jordan,ar,0.058804025042231464,0.2012589321723816,70.78190547495062
deepseek-chat,Jordan,ar,0.2012589321723816,0.21084839246977283,4.548035764022227
deepseek-chat-v3.1,Jordan,ar,0.2012589321723816,0.46490520434287186,56.709683975929146
doubao-1-5-pro-32k-250115,Jordan,ar,0.46490520434287186,1.0596196677638665,56.12527603192103
gemini-2.5-flash,Jordan,ar,0.46490520434287186,0.46490520434287186,0.0
gemini-2.5-pro,Jordan,ar,0.2012589321723816,0.2012589321723816,0.0
gemini-3-pro-preview,Jordan,ar,0.2012589321723816,0.2012589321723816,0.0
gemma-3-4b-it,Jordan,ar,3.5908855576309593,4.597300183884777,21.89142727250377
gpt-4o,Jordan,ar,0.3266054168775642,0.5837105896650219,44.046686378433606
gpt-4o-mini,Jordan,ar,0.39746294014779243,1.4416835333544484,72.4306388363199
gpt-5.1,Jordan,ar,0.2012589321723816,0.2012589321723816,0.0
grok-4.1-fast,Jordan,ar,1.327287702574482,0.46490520434287186,-185.4964173719155
kimi-k2,Jordan,ar,0.058804025042231464,0.2804405343005312,79.03155291409666
llama-3.2-3b-instruct,Jordan,ar,5.262270111092832,6.114422490434812,13.936759860396588
llama-3.3-70b-instruct,Jordan,ar,0.2012589321723816,0.058804025042231464,-242.25366720703704
mistral-medium-3.1,Jordan,ar,1.0773925145359267,0.2012589321723816,-435.3265581341364
mistral-nemo,Jordan,ar,3.2493966204777047,5.108535633741416,36.39279720365003
phi-3-mini-128k-instruct,Jordan,ar,3.636302636863743,6.491508871377662,43.983706886746845
qwen3-max,Jordan,ar,0.14738707826348754,0.14738707826348754,0.0
claude-3-7-sonnet-20250219,Kazakhstan,ru,0.975945969484237,0.8200664355610021,-19.008159237318214
claude-sonnet-4.5,Kazakhstan,ru,0.8533246271342622,0.48157243529995275,-77.1954880687387
deepseek-chat,Kazakhstan,ru,0.882829254781482,0.8423169097151779,-4.809632170390948
deepseek-chat-v3.1,Kazakhstan,ru,0.46011713596694837,1.055572426888476,56.41065224456068
doubao-1-5-pro-32k-250115,Kazakhstan,ru,0.8369958199834258,1.1459166811555834,26.958405113767153
gemini-2.5-flash,Kazakhstan,ru,0.3381671416786781,1.2811108223785819,73.6035996440325
gemini-2.5-pro,Kazakhstan,ru,0.3934381596368446,0.4270911282757197,7.879575671529655
gemini-3-pro-preview,Kazakhstan,ru,0.7957757365939396,0.7957757365939396,0.0
gemma-3-4b-it,Kazakhstan,ru,3.015390777197813,1.4269321835249311,-111.31983790210226
gpt-4o,Kazakhstan,ru,0.48157243529995275,0.5135398746400587,6.224918632172815
gpt-4o-mini,Kazakhstan,ru,1.427719854805391,2.144764970967175,33.432339947180076
gpt-5.1,Kazakhstan,ru,1.0346780746015773,0.6195188755914762,-67.01316382228616
grok-4.1-fast,Kazakhstan,ru,2.8301269621509437,2.3030083843555427,-22.888261344428678
kimi-k2,Kazakhstan,ru,0.8067168933174929,0.5632279145902013,-43.23098561342643
llama-3.2-3b-instruct,Kazakhstan,ru,2.492197089310941,4.181740066743499,40.40286939088201
llama-3.3-70b-instruct,Kazakhstan,ru,0.3196092484209854,0.1946016056018737,-64.23772426362144
mistral-medium-3.1,Kazakhstan,ru,0.46011713596694837,0.3830655510053432,-20.11446468088446
mistral-nemo,Kazakhstan,ru,2.9082098032591164,1.29308539139723,-124.90469868480074
phi-3-mini-128k-instruct,Kazakhstan,ru,2.685612013762585,4.446944995578732,39.60770784363894
qwen3-max,Kazakhstan,ru,0.5762548214031942,0.9371678843275772,38.511036171853036
claude-3-7-sonnet-20250219,"Korea, Republic of",ko,0.6436869554987925,0.40007829882329854,-60.89024508252269
claude-sonnet-4.5,"Korea, Republic of",ko,0.14431165315768674,0.602450433473862,76.04588773792493
deepseek-chat,"Korea, Republic of",ko,1.8524461881114402,2.106723609200719,12.069804504908468
deepseek-chat-v3.1,"Korea, Republic of",ko,1.992940408343743,2.545851795541615,21.718129396461723
doubao-1-5-pro-32k-250115,"Korea, Republic of",ko,1.709236564338139,1.9430726771974756,12.034347227639577
gemini-2.5-flash,"Korea, Republic of",ko,1.896787662111504,1.7326352115899657,-9.47414951649878
gemini-2.5-pro,"Korea, Republic of",ko,0.539292076849646,1.64517461494574,67.21976670741225
gemini-3-pro-preview,"Korea, Republic of",ko,0.7759066100535968,0.7631535768991222,-1.6710965578243486
gemma-3-4b-it,"Korea, Republic of",ko,0.7697589227163817,0.8329189456126357,7.582973496874656
gpt-4o,"Korea, Republic of",ko,1.5609460784181381,0.6708672717541411,-132.6758427694163
gpt-4o-mini,"Korea, Republic of",ko,2.068720935810687,1.0460723487079582,-97.76078952529805
gpt-5.1,"Korea, Republic of",ko,0.359561682806253,1.096811667409918,67.21755489204949
grok-4.1-fast,"Korea, Republic of",ko,1.7774811622969184,1.288520109557179,-37.9474910102706
kimi-k2,"Korea, Republic of",ko,1.6995365311852537,0.4518031869968433,-276.1674508057705
llama-3.2-3b-instruct,"Korea, Republic of",ko,2.710611604510968,2.774514035269338,2.3031936384551974
llama-3.3-70b-instruct,"Korea, Republic of",ko,2.047488546289748,2.072961136340632,1.2288021036347194
mistral-medium-3.1,"Korea, Republic of",ko,1.8524461881114402,2.0297476908572514,8.735149868352797
mistral-nemo,"Korea, Republic of",ko,1.0168682242723017,3.2222502466567273,68.44229509091164
phi-3-mini-128k-instruct,"Korea, Republic of",ko,2.471481527192628,1.45475333475963,-69.890074704726
qwen3-max,"Korea, Republic of",ko,1.1727337094901233,1.2707872862839888,7.715970867208771
claude-3-7-sonnet-20250219,Kuwait,ar,1.7059432098661511,2.1434266466123226,20.41046925667423
claude-sonnet-4.5,Kuwait,ar,1.8840371663479432,2.4003890810316375,21.511175782460107
deepseek-chat,Kuwait,ar,2.0553864007327447,2.4003890810316375,14.372781605497797
deepseek-chat-v3.1,Kuwait,ar,2.0553864007327447,2.296065867760946,10.482254468723253
doubao-1-5-pro-32k-250115,Kuwait,ar,2.9351944760925175,2.307167235831574,-27.220707303195695
gemini-2.5-flash,Kuwait,ar,2.9351944760925175,2.4003890810316375,-22.27994616735349
gemini-2.5-pro,Kuwait,ar,2.1434266466123226,2.1434266466123226,0.0
gemini-3-pro-preview,Kuwait,ar,2.1434266466123226,2.4003890810316375,10.705032631996382
gemma-3-4b-it,Kuwait,ar,1.683312128921522,0.7423074355775692,-126.76751548524943
gpt-4o,Kuwait,ar,2.0553864007327447,1.8821254704606882,-9.205599360474483
gpt-4o-mini,Kuwait,ar,1.7423317010258141,0.7365736616695082,-136.54547965734588
gpt-5.1,Kuwait,ar,2.1434266466123226,2.1434266466123226,0.0
grok-4.1-fast,Kuwait,ar,3.269325365511158,2.9351944760925175,-11.38360310160616
kimi-k2,Kuwait,ar,2.0553864007327447,2.1434266466123226,4.10745317637649
llama-3.2-3b-instruct,Kuwait,ar,3.6500899977746672,6.492179809785949,43.77712717887564
llama-3.3-70b-instruct,Kuwait,ar,2.4003890810316375,2.296065867760946,-4.543563611806336
mistral-medium-3.1,Kuwait,ar,3.015915538073795,3.269325365511158,7.751135145820596
mistral-nemo,Kuwait,ar,0.699459582904936,3.268087843104164,78.5972832896511
phi-3-mini-128k-instruct,Kuwait,ar,1.4380370398848241,6.263206454278259,77.03992275549957
qwen3-max,Kuwait,ar,2.4003890810316375,3.269325365511158,26.57845846871416
claude-3-7-sonnet-20250219,Kyrgyzstan,ru,1.597128976005783,1.597128976005783,0.0
claude-sonnet-4.5,Kyrgyzstan,ru,1.5636108859125155,0.4070418816514846,-284.1400495616082
deepseek-chat,Kyrgyzstan,ru,0.4070418816514846,0.4418388646885889,7.875491682160979
deepseek-chat-v3.1,Kyrgyzstan,ru,0.4070418816514846,0.3536600682999722,-15.094102539796566
doubao-1-5-pro-32k-250115,Kyrgyzstan,ru,0.8273281847661188,0.5751715056969886,-43.84025922208517
gemini-2.5-flash,Kyrgyzstan,ru,0.43995965652643776,0.7580613882693544,41.96252924438472
gemini-2.5-pro,Kyrgyzstan,ru,0.7887493677326413,0.40311413850097233,-95.66402971270102
gemini-3-pro-preview,Kyrgyzstan,ru,0.745561842846481,0.745561842846481,0.0
gemma-3-4b-it,Kyrgyzstan,ru,2.3598390832667175,1.5213528181852103,-55.11451749119707
gpt-4o,Kyrgyzstan,ru,0.44952888895231313,0.6670329173557188,32.60769037690744
gpt-4o-mini,Kyrgyzstan,ru,1.1301284717428108,2.004503373740359,43.620525335708656
gpt-5.1,Kyrgyzstan,ru,0.4247427702824865,1.4570537268746688,70.84920326215111
grok-4.1-fast,Kyrgyzstan,ru,2.353474422400023,1.6774799301900578,-40.298216392572584
kimi-k2,Kyrgyzstan,ru,0.7334784178597221,0.49482718190574476,-48.2292090411953
llama-3.2-3b-instruct,Kyrgyzstan,ru,5.8261522206211565,3.993450403905786,-45.89269006378295
llama-3.3-70b-instruct,Kyrgyzstan,ru,0.8273281847661188,1.7006574217687702,51.35244910726021
mistral-medium-3.1,Kyrgyzstan,ru,0.40311413850097233,0.40311413850097233,0.0
mistral-nemo,Kyrgyzstan,ru,4.015631966503046,4.082278797763183,1.6325889181467645
phi-3-mini-128k-instruct,Kyrgyzstan,ru,3.3543255208901446,4.6789588126284425,28.31042855438547
qwen3-max,Kyrgyzstan,ru,0.33621177723414314,1.5809960770066764,78.73418017135766
claude-3-7-sonnet-20250219,Lebanon,ar,0.620436179216175,2.185940176040183,71.61696436084122
claude-sonnet-4.5,Lebanon,ar,0.4371419015757078,1.097134280644783,60.15602563080969
deepseek-chat,Lebanon,ar,0.7690385893758946,1.3029866824882383,40.97878361217736
deepseek-chat-v3.1,Lebanon,ar,1.3236086822892352,2.2753134626075204,41.82741393476514
doubao-1-5-pro-32k-250115,Lebanon,ar,1.3344902563151766,1.7193900235556814,22.38583229909267
gemini-2.5-flash,Lebanon,ar,4.6472558399337025,3.4341319997988697,-35.325486620953505
gemini-2.5-pro,Lebanon,ar,4.4361403139769555,4.428543753572766,-0.17153630689683536
gemini-3-pro-preview,Lebanon,ar,2.3412268124487055,0.7590501127594973,-208.4416658522408
gemma-3-4b-it,Lebanon,ar,2.7141878889873756,2.334868750714966,-16.24584414675375
gpt-4o,Lebanon,ar,0.366373667129593,1.596929283213482,77.05761482485039
gpt-4o-mini,Lebanon,ar,1.6182199524267231,2.352508755023366,31.21301040978908
gpt-5.1,Lebanon,ar,2.2489682341782253,0.4669414429018115,-381.638172915643
grok-4.1-fast,Lebanon,ar,2.706481829513785,4.556549535021125,40.60238325706609
kimi-k2,Lebanon,ar,1.1170773323606409,1.77662905121143,37.123772033394395
llama-3.2-3b-instruct,Lebanon,ar,3.8073971124218557,4.149862733680073,8.252456604860294
llama-3.3-70b-instruct,Lebanon,ar,0.7790893757297976,0.8858284562337821,12.049633284281693
mistral-medium-3.1,Lebanon,ar,2.185940176040183,3.5107574232175494,37.735938074673186
mistral-nemo,Lebanon,ar,3.1769361342514277,3.1912817616227787,0.44952556505246083
phi-3-mini-128k-instruct,Lebanon,ar,2.957473696760978,4.406671478393147,32.88644930165309
qwen3-max,Lebanon,ar,0.8613761132253817,4.6993650797973805,81.6703725163119
claude-3-7-sonnet-20250219,Libya,ar,1.3131843237909946,0.5969889352506061,-119.96795019990469
claude-sonnet-4.5,Libya,ar,1.9524574089576172,0.8366411426406263,-133.3685626307147
deepseek-chat,Libya,ar,0.5969889352506061,2.9285094361758595,79.61458044573784
deepseek-chat-v3.1,Libya,ar,0.8366411426406263,2.1805454007296916,61.63156509556485
doubao-1-5-pro-32k-250115,Libya,ar,1.7044208327422226,1.6954317236768377,-0.5301958751774691
gemini-2.5-flash,Libya,ar,1.5779797115788952,2.1805454007296916,27.633714434432576
gemini-2.5-pro,Libya,ar,4.381251348767149,3.1738784538370424,-38.04093044175841
gemini-3-pro-preview,Libya,ar,2.1805454007296916,0.8366411426406263,-160.63090727852608
gemma-3-4b-it,Libya,ar,3.44681097474262,0.563893278086601,-511.25236080811544
gpt-4o,Libya,ar,0.5969889352506061,0.37270730669431823,-60.176343347149896
gpt-4o-mini,Libya,ar,2.1085575250321753,1.223692396416343,-72.31107516947993
gpt-5.1,Libya,ar,0.5969889352506061,0.5969889352506061,0.0
grok-4.1-fast,Libya,ar,3.794197921248444,2.9285094361758595,-29.560720357555955
kimi-k2,Libya,ar,0.5969889352506061,1.567624438752998,61.91760472135186
llama-3.2-3b-instruct,Libya,ar,5.611785949071273,6.742621314383003,16.771450042722872
llama-3.3-70b-instruct,Libya,ar,1.5779797115788952,2.1805454007296916,27.633714434432576
mistral-medium-3.1,Libya,ar,1.7139941174597573,2.9285094361758595,41.47213267313404
mistral-nemo,Libya,ar,3.800951009712797,2.928484777630632,-29.792411377601802
phi-3-mini-128k-instruct,Libya,ar,3.7781203692931347,6.548673337432908,42.307087640224786
qwen3-max,Libya,ar,1.6292282354904524,2.8694602530237523,43.22178765941714
claude-3-7-sonnet-20250219,Luxembourg,fr,3.463876303009674,2.441032828694446,-41.902077771820984
claude-sonnet-4.5,Luxembourg,fr,3.7226073519053937,2.9325273673415233,-26.94194752835728
deepseek-chat,Luxembourg,fr,1.7758622469785907,1.609991797020671,-10.302564911502474
deepseek-chat-v3.1,Luxembourg,fr,4.0152083156429645,0.9389960566742378,-327.60651518219794
doubao-1-5-pro-32k-250115,Luxembourg,fr,3.3749597262597146,1.9646606630688899,-71.78334099629568
gemini-2.5-flash,Luxembourg,fr,1.2697808737726715,1.0252901973799267,-23.845997651935757
gemini-2.5-pro,Luxembourg,fr,4.194004904311049,2.9417467771681594,-42.56852210605163
gemini-3-pro-preview,Luxembourg,fr,3.5397970363959925,3.210195884082498,-10.267322126596564
gemma-3-4b-it,Luxembourg,fr,2.021344188763756,2.9107413640076873,30.555692314048628
gpt-4o,Luxembourg,fr,2.427272538539636,3.6016423067943726,32.60650748241515
gpt-4o-mini,Luxembourg,fr,4.987786418960332,2.8398512736356687,-75.63548011353454
gpt-5.1,Luxembourg,fr,3.5212752241750898,2.5094794364477204,-40.31895113512511
grok-4.1-fast,Luxembourg,fr,3.279163328191197,2.7512552732389577,-19.18789797831996
kimi-k2,Luxembourg,fr,4.37611336401751,4.449049517898383,1.6393648483221845
llama-3.2-3b-instruct,Luxembourg,fr,1.5483147053529038,0.6481915325847822,-138.86685146575672
llama-3.3-70b-instruct,Luxembourg,fr,2.4009398880612753,3.335856494424065,28.026283742286783
mistral-medium-3.1,Luxembourg,fr,2.9863052806516364,2.3085347073906965,-29.359340844695993
mistral-nemo,Luxembourg,fr,3.0167581786004276,3.2490165003431626,7.148573167240109
phi-3-mini-128k-instruct,Luxembourg,fr,0.8747064982131371,1.1057027184542367,20.89134958119941
qwen3-max,Luxembourg,fr,2.67875626081212,1.6193921395576085,-65.41739306848261
claude-3-7-sonnet-20250219,Macao,zh-cn,1.2222576241296552,0.8943445491317256,-36.665184051972375
claude-sonnet-4.5,Macao,zh-cn,0.9707671008631213,0.4547451650468308,-113.47496916501558
deepseek-chat,Macao,zh-cn,1.8396317642376012,1.9513405962867756,5.724722391454683
deepseek-chat-v3.1,Macao,zh-cn,1.924783988062481,0.5044071895736909,-281.5932896771848
doubao-1-5-pro-32k-250115,Macao,zh-cn,2.3855864355095306,1.9221673299474917,-24.109196860332563
gemini-2.5-flash,Macao,zh-cn,0.9659160626513824,1.2239874185152189,21.08447782714097
gemini-2.5-pro,Macao,zh-cn,0.5650515847041483,1.4066904991291402,59.83113662501006
gemini-3-pro-preview,Macao,zh-cn,1.7581055307710143,1.5044211171319382,-16.86259324268897
gemma-3-4b-it,Macao,zh-cn,0.7684082195083741,1.334675257214589,42.42732714533049
gpt-4o,Macao,zh-cn,1.6812786524067296,0.20668839084174362,-713.4364226068433
gpt-4o-mini,Macao,zh-cn,0.9588901837507512,1.3388621782433132,28.38021722229196
gpt-5.1,Macao,zh-cn,1.0215502555820684,0.7007975453106763,-45.76966806143657
grok-4.1-fast,Macao,zh-cn,2.7915644670411375,2.0217998511466435,-38.07323536293317
kimi-k2,Macao,zh-cn,1.6812786524067296,1.9833770483072828,15.2315161738097
llama-3.2-3b-instruct,Macao,zh-cn,0.8058899637212698,1.003234698150632,19.67084419958246
llama-3.3-70b-instruct,Macao,zh-cn,2.260013645461308,1.627661844615997,-38.85031789231978
mistral-medium-3.1,Macao,zh-cn,0.9677610046406445,0.5467358894038229,-77.00703820558039
mistral-nemo,Macao,zh-cn,1.3750980605716632,2.1786210168319657,36.882181437354475
phi-3-mini-128k-instruct,Macao,zh-cn,1.8207254090082527,1.405811318514981,-29.514208985851916
qwen3-max,Macao,zh-cn,1.7963243008038468,1.819794392942178,1.2897112019553862
claude-3-7-sonnet-20250219,Mali,fr,1.4052660569812412,2.9537311226867766,52.424035952772115
claude-sonnet-4.5,Mali,fr,1.5920283841749008,1.7111563131517953,6.961837914005158
deepseek-chat,Mali,fr,1.4052660569812412,3.1204340657681437,54.96568658837171
deepseek-chat-v3.1,Mali,fr,1.845422716054884,3.1204340657681437,40.860063787292226
doubao-1-5-pro-32k-250115,Mali,fr,2.977303031045534,0.9752789232038315,-205.2770812748594
gemini-2.5-flash,Mali,fr,0.9621337730013455,0.9621337730013455,0.0
gemini-2.5-pro,Mali,fr,1.8514495780429896,3.869152350015924,52.14844465777189
gemini-3-pro-preview,Mali,fr,2.1088115451167195,2.9537311226867766,28.605162165251528
gemma-3-4b-it,Mali,fr,1.663892136507167,2.914245114274776,42.904866568808345
gpt-4o,Mali,fr,1.0819969870944672,2.551468701155012,57.593170294244125
gpt-4o-mini,Mali,fr,1.4589745353731656,0.9539549465520503,-52.93956393291369
gpt-5.1,Mali,fr,1.8514495780429896,1.8514495780429896,0.0
