country,native_distance_mean,en_distance_mean,advantage_mean
Algeria,1.6673855654970324,1.4299130538033291,14.24220747784361
Egypt,1.9900345980717904,1.9843202055614575,0.28715041014210313
Iraq,1.7484023825273804,1.8138043903505827,-3.740672540646006
Jordan,1.151877928086355,0.9200853959704264,20.12301186298548
Lebanon,2.02291155520217,2.1635887467763135,-6.954193880220536
Morocco,1.5723902391792537,1.7784078299735708,-13.10219216966476
Tunisia,2.4861138314418674,2.5670686376082084,-3.256279143074867
