country,model_name,d_arabic,d_french,french_advantage_pct,ar_pc1,ar_pc2,fr_pc1,fr_pc2
Libya,grok-4.1-fast,2.928466840392281,4.851962969520331,-65.6827013574922,-4.227267127149362,-1.3065440781645141,-5.081598901033288,1.1265846311566279
Libya,kimi-k2,1.5676409413709629,1.5779528982992481,-0.6578009451110043,-2.0281397157498793,-0.5875997285185213,-2.6180596443260495,-1.0313925089600249
Libya,llama-3.2-3b-instruct,6.742666462922025,4.907783618507248,27.213015125467226,-0.27112037094986396,4.631849196231831,0.6645119902283332,2.4407359270609192
Libya,llama-3.3-70b-instruct,2.180522979854822,3.173919726219409,-45.55772883580099,-3.3706722230073347,-1.1135931166659603,-3.5870384851525494,0.26932024619036904
Libya,mistral-medium-3.1,2.928466840392281,2.928466840392281,0.0,-4.227267127149362,-1.3065440781645141,-4.227267127149362,-1.3065440781645141
Libya,mistral-nemo,2.928481188575282,3.31199116281941,-13.095866066693324,-0.08510871750813659,0.6055003181296367,1.8813469928198496,-2.55676239945699
Libya,qwen3-max,2.869485416982114,4.898325883497474,-70.70398248091206,-4.105424125587136,-1.1005927916934166,-4.9597558994710615,1.3325359176277256
Morocco,claude-3-7-sonnet-20250219,0.6367741532970026,0.842826398357127,-32.35876393431724,-1.4085898324546906,-1.6074351107432048,-1.6018778734070143,-1.8024464530205817
Morocco,claude-sonnet-4.5,1.2269392589119292,0.9499677220650765,22.57418489424455,-1.9800941325873405,-2.0816078554248385,-1.4774125096764799,-1.9221206126034613
Morocco,deepseek-chat,0.8443026814999695,1.0470330047897543,-24.011569278640522,-1.5304328340169162,-1.8133863972143025,-1.7412324588136636,-1.9797354054100604
Morocco,deepseek-chat-v3.1,1.4722855203183884,1.4722855203183884,0.0,-2.1908937573840874,-2.247956863620596,-2.1908937573840874,-2.247956863620596
Morocco,doubao-1-5-pro-32k-250115,1.913099842221035,1.4722855203183884,23.04188794406455,-2.8016658690405207,-2.3318834850866312,-2.1908937573840874,-2.247956863620596
