model_name,model_region,country_name,cultural_region,distance,roleplay_pc1,roleplay_pc2,real_pc1,real_pc2
google/gemini-2.0-flash-001,US,Kyrgyzstan,West & South Asia,1.0799031352327642,-1.7925552658535833,-0.951922219114103,-0.9169038238033818,-1.583923274113979
google/gemini-2.0-flash-001,US,Kuwait,African-Islamic,2.849520386797597,-2.8294350579065535,-1.4927901443275011,0.015615414089719053,-1.3332462739691666
google/gemini-2.0-flash-001,US,Libya,African-Islamic,1.5122242741983503,-2.8294350579065535,-1.4927901443275011,-1.4065542341996604,-2.0048764817764915
google/gemini-2.0-flash-001,US,Lithuania,Orthodox Europe,1.219081209907676,-1.3144623008032155,0.4554451681025597,-0.30105912235685994,1.1330682154266507
google/gemini-2.0-flash-001,US,Macao,Confucian,2.346537962609229,-1.4386894071658398,1.2303731888466314,0.8642696941582506,1.6805062664967954
google/gemini-2.0-flash-001,US,Luxembourg,Catholic Europe,2.65450390381155,-0.3562402280364402,0.8955244674244534,2.298022805096866,0.9312837500338822
google/gemini-2.0-flash-001,US,Maldives,West & South Asia,1.1019402624284966,-1.9048052022749,-1.20610232368983,-0.8372685439233573,-1.479301564238932
google/gemini-2.0-flash-001,US,Malaysia,West & South Asia,1.3714285519252087,-1.9048052022749,-1.20610232368983,-0.5852379961106307,-0.8325268139846301
google/gemini-2.0-flash-001,US,Malta,Catholic Europe,1.2096188751883195,-0.8573773225011107,-0.4408344318481074,-0.28791080991941304,-1.5080203173712876
google/gemini-2.0-flash-001,US,Mali,African-Islamic,2.56944911901661,-2.8294350579065535,-1.4927901443275011,-0.26082881586191,-1.4269817212759777
