family,n,native_mean,english_mean,english_advantage,t_stat,p_value,sig
Arabic,240,2.1494974587051856,1.7896642910523406,16.740339291659424,5.38128785201447,1.7626930035256397e-07,***
Russian,60,1.4340342399255588,1.4081732188728258,1.803375423872409,0.21121962785266846,0.8334437761060984,
Romance (es/fr/it/pt),480,2.1981973400332886,2.1783407633598086,0.9033118324662904,0.4274824433587243,0.6692200750465644,
Germanic (de),100,2.165344494279271,2.4783406709722042,-14.454798186609707,-3.05746513470544,0.002870450948441929,**
CJK,140,1.754402291043221,1.543484463566678,12.022204288796551,2.594781527145513,0.010480203354383032,*
